pid,Product Name,Brand,Price,Discount,Original Price,Rating,No. of Ratings,No. of Reviews,Category,Subcategory,Availability,Product URL
CHYGK8X4ZF8QPYVJ,FABER HOOD PLUTO PB BF BK 60 Pyramid Shape 60cm|3 Layer Baffle filter|Powerful suction |Low Noise Wall Mounted Black 1000 CMH Chimney,FABER,"5,999",69,"19,990",4.4,"5,230","1,094",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/faber-hood-pluto-pb-bf-bk-60-pyramid-shape-60cm-3-layer-baffle-filter-powerful-suction-low-noise-wall-mounted-black-1000-cmh-chimney/p/itmdd005363640ad?pid=CHYGK8X4ZF8QPYVJ&lid=LSTCHYGK8X4ZF8QPYVJIXHASM&marketplace=FLIPKART&store=j9e&srno=b_6_234&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=3c5c7bc4-be03-4785-87f8-f444f0b02d7a.CHYGK8X4ZF8QPYVJ.SEARCH&ppt=browse&ppn=browse&ssid=4brq3fnh3k0000001755100184071
ECKEFWZ69QAFPQWD,"Pigeon JOY SINGLE POT AUTOMATIC MULTI COOKER WARMER Electric Rice Cooker with Steaming Feature  (1 L, White)",Pigeon,"1,199",35,"1,870",4,"22,158","1,808",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-joy-single-pot-automatic-multi-cooker-warmer-electric-rice-steaming-feature/p/itm432113268d328?pid=ECKEFWZ69QAFPQWD&lid=LSTECKEFWZ69QAFPQWDANWGBT&marketplace=FLIPKART&store=j9e&srno=b_6_236&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=3c5c7bc4-be03-4785-87f8-f444f0b02d7a.ECKEFWZ69QAFPQWD.SEARCH&ppt=browse&ppn=browse&ssid=4brq3fnh3k0000001755100184071
ACNH8EYXXMGGSGKR,"Panasonic 2025 Model 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (CS-SU18AKY3W/CU-SU18AKY3W, Copper Condenser)",Panasonic,"36,490",35,"56,400",4.1,"21,082","2,139",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/panasonic-2025-model-1-5-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm1844c2c2e8a54?pid=ACNH8EYXXMGGSGKR&lid=LSTACNH8EYXXMGGSGKRFZ56HW&marketplace=FLIPKART&store=j9e&srno=b_6_239&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=3c5c7bc4-be03-4785-87f8-f444f0b02d7a.ACNH8EYXXMGGSGKR.SEARCH&ppt=browse&ppn=browse&ssid=4brq3fnh3k0000001755100184071
EGGHBNEZYZZXBQYX,Eggoz EGGOZB001 Egg Cooker  (7 Eggs),Eggoz,329,34,500,4.4,53,10,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/eggoz-eggozb001-egg-cooker/p/itmd82b76821cf12?pid=EGGHBNEZYZZXBQYX&lid=LSTEGGHBNEZYZZXBQYX6O03SO&marketplace=FLIPKART&store=j9e&srno=b_6_240&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=3c5c7bc4-be03-4785-87f8-f444f0b02d7a.EGGHBNEZYZZXBQYX.SEARCH&ppt=browse&ppn=browse&ssid=4brq3fnh3k0000001755100184071
WGYGRDGVEH5SJSCR,Kenstar JACUZZI NEO 3L 3 L Instant Water Geyser | High Grade SS Tank  (White),Kenstar,"2,099",64,"5,990",3.9,"2,659",189,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kenstar-jacuzzi-neo-3l-3-l-instant-water-geyser-high-grade-ss-tank/p/itm951281002b3e9?pid=WGYGRDGVEH5SJSCR&lid=LSTWGYGRDGVEH5SJSCRWRVNCN&marketplace=FLIPKART&store=j9e&srno=b_7_243&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.WGYGRDGVEH5SJSCR.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
ICTGZRQHRHMXMEMF,"BAJAJ 2200 W Radiant Cooktop Touch Panel  (Multicolor, IRX 220F INFRARED COOKTOP)",BAJAJ,"2,999",62,"7,990",3.9,"1,891",181,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/bajaj-2200-w-radiant-cooktop-touch-panel/p/itm4b5b22e9ff101?pid=ICTGZRQHRHMXMEMF&lid=LSTICTGZRQHRHMXMEMFWBHEVE&marketplace=FLIPKART&store=j9e&srno=b_7_244&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.ICTGZRQHRHMXMEMF.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
IRNH769YHTZGPUMN,Voltas Beko I1000VD-BGWH 1000 W Dry Iron  (Burgundy & White),Voltas,449,55,"1,000",4.2,"5,138",377,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/voltas-beko-i1000vd-bgwh-1000-w-dry-iron/p/itm48a92e83a4d13?pid=IRNH769YHTZGPUMN&lid=LSTIRNH769YHTZGPUMNQBAQ7V&marketplace=FLIPKART&store=j9e&srno=b_7_246&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.IRNH769YHTZGPUMN.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
ICTGFGW4RKVQG2SP,"Longway 2000 W Induction Cooktop Push Button  (Black, Elite Plus IC 2000 W)",Longway,"1,099",63,"2,999",4,"18,460","6,327",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/longway-2000-w-induction-cooktop-push-button/p/itmaef1ddcfca245?pid=ICTGFGW4RKVQG2SP&lid=LSTICTGFGW4RKVQG2SPR8RN6J&marketplace=FLIPKART&store=j9e&srno=b_7_249&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.ICTGFGW4RKVQG2SP.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
MIXFUR26UUTFDBFG,"Sansui ProHome 1000 W Juicer Mixer Grinder  (Colossus | 4 Jars | Copper, Black)",Sansui,"2,999",53,"6,499",4.3,"15,128","1,911",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/sansui-prohome-1000-w-juicer-mixer-grinder/p/itmbdd812707b515?pid=MIXFUR26UUTFDBFG&lid=LSTMIXFUR26UUTFDBFGXT3EKY&marketplace=FLIPKART&store=j9e&srno=b_7_250&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.MIXFUR26UUTFDBFG.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
MRCDWK8TTHVHW3WY,"IFB 23 L Air Fry, 71 Standard Cook Menus, Steam Clean, Weight Defrost, Grill & Multi-Stage Cooking Convection Microwave Oven  (23SC3, Silver)",IFB,"9,990",34,"15,290",4.4,"82,193","8,998",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/ifb-23-l-air-fry-71-standard-cook-menus-steam-clean-weight-defrost-grill-multi-stage-cooking-convection-microwave-oven/p/itmdwmvzgvtbzcnz?pid=MRCDWK8TTHVHW3WY&lid=LSTMRCDWK8TTHVHW3WYAU7NOA&marketplace=FLIPKART&store=j9e&srno=b_7_253&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.MRCDWK8TTHVHW3WY.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
FANH743FXESX6CP6,Atomberg Renesa Prime Remote|High Air Delivery|LED Speed Indicator|Low Noise|Sleek Design with 3 Year Warranty BLDC Motor with Remote 1200 mm Ceiling Fan  (5 Star | Misty Teal | Pack of 1),Atomberg,"3,399",39,"5,660",4.3,"33,898","2,677",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/atomberg-renesa-prime-remote-high-air-delivery-led-speed-indicator-low-noise-sleek-design-3-year-warranty-bldc-motor-remote-1200-mm-ceiling-fan/p/itm29aec46ccf9a2?pid=FANH743FXESX6CP6&lid=LSTFANH743FXESX6CP6VUDZEW&marketplace=FLIPKART&store=j9e&srno=b_7_254&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.FANH743FXESX6CP6.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
ECKGHGG5CCGKCAHR,"Pigeon 14930 Electric Pressure Cooker  (1.8 L, Red)",Pigeon,"1,449",53,"3,095",4,"17,234","1,535",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-14930-electric-pressure-cooker/p/itmedc88f8a1407e?pid=ECKGHGG5CCGKCAHR&lid=LSTECKGHGG5CCGKCAHRUNNRWA&marketplace=FLIPKART&store=j9e&srno=b_7_256&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.ECKGHGG5CCGKCAHR.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
WGYHYMQ63YBW9W9Q,BAJAJ Shield Series Popular Plus 25L 25 L Storage Water Geyser | 5 Star BEE Energy Rating | Glassline Tanked | with Free Pipes and Installation  (White & Grey),BAJAJ,"7,999",41,"13,750",4.2,"5,612",232,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-shield-series-popular-plus-25l-25-l-storage-water-geyser-5-star-bee-energy-rating-glassline-tanked-free-pipes-installation/p/itm97c247d004364?pid=WGYHYMQ63YBW9W9Q&lid=LSTWGYHYMQ63YBW9W9QKUOPUW&marketplace=FLIPKART&store=j9e&srno=b_7_259&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.WGYHYMQ63YBW9W9Q.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
WTGEJCGXHBN3KGBC,Butterfly Rhino Plus Wet Grinder  (Grey),Butterfly,"4,149",27,"5,751",4.2,"21,478","2,743",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/butterfly-rhino-plus-wet-grinder/p/itmaaae2d0ebc057?pid=WTGEJCGXHBN3KGBC&lid=LSTWTGEJCGXHBN3KGBCIU4AZ7&marketplace=FLIPKART&store=j9e&srno=b_7_260&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.WTGEJCGXHBN3KGBC.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
EKTH97ZFSKEPYP6U,"Owqust Electric Kettle & Vacuum Flask Set (500ml,Multicolor) With 3 coffee Mug Electric Kettle  (2 L, Silver, Black)",Owqust,711,71,"2,499",3.9,901,96,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/owqust-electric-kettle-vacuum-flask-set-500ml-multicolor-3-coffee-mug/p/itma68c5e0fb5435?pid=EKTH97ZFSKEPYP6U&lid=LSTEKTH97ZFSKEPYP6UKK3L66&marketplace=FLIPKART&store=j9e&srno=b_7_263&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.EKTH97ZFSKEPYP6U.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
WAPHY898GYHAEXGK,"Pureit Wave Plus 7 L RO + UV + Minerals Water Purifier 6 Stage Filteration Upto 45% Water Recovery Wall Mountable Ideal for Borewell, Tanker & Municipal Water  (Black)",Pureit,"6,999",48,"13,499",4.4,"8,814",859,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/pureit-wave-plus-7-l-ro-uv-minerals-water-purifier-6-stage-filteration-upto-45-recovery-wall-mountable-ideal-borewell-tanker-municipal/p/itm9fe1db769a572?pid=WAPHY898GYHAEXGK&lid=LSTWAPHY898GYHAEXGKV51LZL&marketplace=FLIPKART&store=j9e&srno=b_7_264&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.WAPHY898GYHAEXGK.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
FANGZHPCSJYMGPQY,RR Centaur with 2 Year Warranty 400 mm Wall Fan  (Blue | Pack of 1),RR,"1,399",43,"2,497",4,"14,501","1,227",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/rr-centaur-2-year-warranty-400-mm-wall-fan/p/itm61deb799729f8?pid=FANGZHPCSJYMGPQY&lid=LSTFANGZHPCSJYMGPQYKXQU9Q&marketplace=FLIPKART&store=j9e&srno=b_7_266&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.FANGZHPCSJYMGPQY.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
VCLFGGUHMGHV93DT,"AGARO Ace Wet & Dry Vacuum Cleaner 1600 Watts, 21.5 kPa Suction Power with Dust Bag, 21 litres Tank Capacity, for Home Use,  (Black, Red)",AGARO,"5,999",40,"9,999",4.3,"10,508","1,798",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/agaro-ace-wet-dry-vacuum-cleaner-1600-watts-21-5-kpa-suction-power-dust-bag-21-litres-tank-capacity-home-use/p/itm4dd0e120ca32f?pid=VCLFGGUHMGHV93DT&lid=LSTVCLFGGUHMGHV93DTCNYLZH&marketplace=FLIPKART&store=j9e&srno=b_7_269&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.VCLFGGUHMGHV93DT.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
INVH7SH8NZGSEZZJ,OKAYA ATSW 1175 12V Okaya Advanced True Sine Wave; VA Rating: 925 VA / 12V; 740 Watt Pure Sine Wave Inverter,OKAYA,"4,675",45,"8,500",4.4,157,14,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/okaya-atsw-1175-12v-advanced-true-sine-wave-va-rating-925-12v-740-watt-pure-wave-inverter/p/itmc06a2707e55a5?pid=INVH7SH8NZGSEZZJ&lid=LSTINVH7SH8NZGSEZZJHJRZGC&marketplace=FLIPKART&store=j9e&srno=b_7_270&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.INVH7SH8NZGSEZZJ.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
WSLG6HMZ2PBEAT5A,"AJ HUB Electronic Digital 1Gram-10 Kg Weight Scale Lcd Kitchen Weight Scale Machine Measure for measuring fruits,shop,Food,Vegetable,vajan,offer,kata,weight machine Weighing Scale for grocery,kata,taraju,shop,computer kata,tarazu,jewellery,sabzi, Weighing scale (White) (adaptor included) Weighing Scale  (White)",AJ,300,69,999,3.8,"1,162",68,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/aj-hub-electronic-digital-1gram-10-kg-weight-scale-lcd-kitchen-machine-measure-measuring-fruits-shop-food-vegetable-vajan-offer-kata-weight-weighing-grocery-kata-taraju-shop-computer-kata-tarazu-jewellery-sabzi-white-adaptor-included/p/itmb45b260b73b3e?pid=WSLG6HMZ2PBEAT5A&lid=LSTWSLG6HMZ2PBEAT5AZEMUE1&marketplace=FLIPKART&store=j9e&srno=b_7_273&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.WSLG6HMZ2PBEAT5A.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
REMFYH3NKWMSYUZE,SONY led / lcd remote Dish Tv HD Plus Remote Controller  (Black),SONY,196,60,499,3.9,898,67,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/sony-led-lcd-remote-dish-tv-hd-plus-controller/p/itm3b983eb5e70f3?pid=REMFYH3NKWMSYUZE&lid=LSTREMFYH3NKWMSYUZEBKDFWS&marketplace=FLIPKART&store=j9e&srno=b_7_274&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.REMFYH3NKWMSYUZE.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
CHYH2HHDGMHJCUNP,Elica WDFL 900 BLDC HAC LTW MS NERO Auto Clean Curved Glass 90 CM | BLDC Motor | 15 Years Motor Warranty|Heat Autoclean| Gesture Control| Filterless|Powerful Suction | Low Noise Wall Mounted Black 1500 CMH Chimney,Elica,"15,990",50,"31,990",4.3,952,245,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/elica-wdfl-900-bldc-hac-ltw-ms-nero-auto-clean-curved-glass-90-cm-motor-15-years-warranty-heat-autoclean-gesture-control-filterless-powerful-suction-low-noise-wall-mounted-black-1500-cmh-chimney/p/itm34114c86d754f?pid=CHYH2HHDGMHJCUNP&lid=LSTCHYH2HHDGMHJCUNPDUHW5Q&marketplace=FLIPKART&store=j9e&srno=b_7_276&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.CHYH2HHDGMHJCUNP.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
AICFFGJZTHSDN3AZ,"Symphony 27 L Room/Personal Air Cooler  (White, Blue, Ice Cube 27)",Symphony,"4,999",37,"7,999",3.7,"30,222","4,258",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/symphony-27-l-room-personal-air-cooler/p/itmfyp69az7wjdtv?pid=AICFFGJZTHSDN3AZ&lid=LSTAICFFGJZTHSDN3AZSZRE6D&marketplace=FLIPKART&store=j9e&srno=b_7_279&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.AICFFGJZTHSDN3AZ.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
IRNGMZQU9XTMYPQZ,Pigeon 19003232 1000 W Dry Iron  (White),Pigeon,424,52,895,4.1,"4,237",280,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/pigeon-19003232-1000-w-dry-iron/p/itm2906e07a95137?pid=IRNGMZQU9XTMYPQZ&lid=LSTIRNGMZQU9XTMYPQZOZ7G48&marketplace=FLIPKART&store=j9e&srno=b_7_280&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8830bf75-15d0-49b9-8d13-03d4414ead41.IRNGMZQU9XTMYPQZ.SEARCH&ppt=browse&ppn=browse&ssid=14g9wax24w0000001755100192669
VCLGTG43GDGSPJEJ,"KENT Storm Vacuum Cleaner 600W, Cyclone5 Technology and HEPA Filter, Bagless Design Hand-held Vacuum Cleaner  (Grey)",KENT,"2,249",62,"5,950",4,"1,445",108,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kent-storm-vacuum-cleaner-600w-cyclone5-technology-hepa-filter-bagless-design-hand-held/p/itm9e3521a126eb8?pid=VCLGTG43GDGSPJEJ&lid=LSTVCLGTG43GDGSPJEJFR3PZO&marketplace=FLIPKART&store=j9e&srno=b_8_283&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.VCLGTG43GDGSPJEJ.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
FANHCC4WQDF89M7P,Crompton SB Hill Briz Neo 48 1S with 2 Year Warranty 1200 mm Ceiling Fan  (1 Star | Ivory | Pack of 1),Crompton,"1,599",49,"3,139",4,"24,165","2,006",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/crompton-sb-hill-briz-neo-48-1s-2-year-warranty-1200-mm-ceiling-fan/p/itmdb4fe7d5fa918?pid=FANHCC4WQDF89M7P&lid=LSTFANHCC4WQDF89M7PRKUFVV&marketplace=FLIPKART&store=j9e&srno=b_8_284&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.FANHCC4WQDF89M7P.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
FANGR7FG9KUE68CN,BAJAJ 251340 with 2 Year Warranty 400 mm Table Fan  (Fiji Blue & White | Pack of 1),BAJAJ,"1,799",54,"3,990",4,"18,796","1,852",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-251340-2-year-warranty-400-mm-table-fan/p/itm590d256b16c43?pid=FANGR7FG9KUE68CN&lid=LSTFANGR7FG9KUE68CNEWUEKP&marketplace=FLIPKART&store=j9e&srno=b_8_286&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.FANGR7FG9KUE68CN.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
EKTG4AJ6XPSDJFVS,"Flipkart SmartBuy Prime Electric Kettle  (1.8 L, Silver)",Flipkart,449,70,"1,499",4.1,"59,337","7,709",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flipkart-smartbuy-prime-electric-kettle/p/itm4f10e8784d51d?pid=EKTG4AJ6XPSDJFVS&lid=LSTEKTG4AJ6XPSDJFVSQRATAB&marketplace=FLIPKART&store=j9e&srno=b_8_289&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.EKTG4AJ6XPSDJFVS.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
MIXFH4K5KXFNEACG,"Flipkart SmartBuy PowerChef 500 W Mixer Grinder  (Classico | 3 Jars | Black, Grey)",Flipkart,"1,199",51,"2,485",4.1,"36,404","3,572",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flipkart-smartbuy-powerchef-500-w-mixer-grinder/p/itmcc72cbf965068?pid=MIXFH4K5KXFNEACG&lid=LSTMIXFH4K5KXFNEACGKMMS0I&marketplace=FLIPKART&store=j9e&srno=b_8_290&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.MIXFH4K5KXFNEACG.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
MIXGTJENNPRFRPFK,Preethi Zodiac Black 750 W Juicer Mixer Grinder  (MG 261 | 5 Jars | Black),Preethi,"8,399",23,"10,985",4.4,"36,120","4,168",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/preethi-zodiac-black-750-w-juicer-mixer-grinder/p/itm071eeddca250c?pid=MIXGTJENNPRFRPFK&lid=LSTMIXGTJENNPRFRPFKTO2HTJ&marketplace=FLIPKART&store=j9e&srno=b_8_293&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.MIXGTJENNPRFRPFK.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
ECKFKGBNZTGYHN6Y,"Prestige Atlas Delight Electric Rice Cooker  (1 L, Blue)",Prestige,"1,499",50,"3,045",4,"22,497","2,213",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/prestige-atlas-delight-electric-rice-cooker/p/itmb34b233f2f39f?pid=ECKFKGBNZTGYHN6Y&lid=LSTECKFKGBNZTGYHN6YMZO95L&marketplace=FLIPKART&store=j9e&srno=b_8_296&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.ECKFKGBNZTGYHN6Y.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
MIXFPZTKNYBHFYMH,"MAHARAJA WHITELINE Odacio Plus 550 W Juicer Mixer Grinder  (ODACIO PLUS / JX1-157 | 3 Jars | Black, Silver)",MAHARAJA,"2,599",40,"4,398",4,"26,257","2,315",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/maharaja-whiteline-odacio-plus-550-w-juicer-mixer-grinder/p/itm5f38341b42b8d?pid=MIXFPZTKNYBHFYMH&lid=LSTMIXFPZTKNYBHFYMHAJZXFL&marketplace=FLIPKART&store=j9e&srno=b_8_299&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.MIXFPZTKNYBHFYMH.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
WSLHFAZGEKDFAKFZ,monet 200 kg MS/IRON Portable Weighing Machine with duel Display Weighing Scale  (Black),monet,"2,761",81,"14,999",3.9,"1,157",122,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/monet-200-kg-ms-iron-portable-weighing-machine-duel-display-scale/p/itma45f7d88ba49d?pid=WSLHFAZGEKDFAKFZ&lid=LSTWSLHFAZGEKDFAKFZ9J5A0L&marketplace=FLIPKART&store=j9e&srno=b_8_300&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.WSLHFAZGEKDFAKFZ.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
HBLGEEWKGM5EHERF,MAHARAJA WHITELINE 250 W Grey Hand Blender  (HB-141),MAHARAJA,999,44,"1,799",4,"1,505",126,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/maharaja-whiteline-250-w-grey-hand-blender/p/itm533b49dea2dda?pid=HBLGEEWKGM5EHERF&lid=LSTHBLGEEWKGM5EHERFIQHGFD&marketplace=FLIPKART&store=j9e&srno=b_8_303&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.HBLGEEWKGM5EHERF.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
FANGSPHARHETNBVC,BAJAJ Crest Neo with 2 Year Warranty 400 mm Wall Fan  (White | Pack of 1),BAJAJ,"1,799",58,"4,290",4.1,"7,556",599,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-crest-neo-2-year-warranty-400-mm-wall-fan/p/itmcbdd643748194?pid=FANGSPHARHETNBVC&lid=LSTFANGSPHARHETNBVCJEDCES&marketplace=FLIPKART&store=j9e&srno=b_8_304&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.FANGSPHARHETNBVC.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
REMH5GGYKSRZMBSU,UnifieD HousE Compatible with Tata Sky Remote Original Set Top HD Tatasky Box and Suitable for SD Tata Play Setup Box Remote Controller  (Black),UnifieD,184,81,999,4.5,148,14,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/unified-house-compatible-tata-sky-remote-original-set-top-hd-tatasky-box-suitable-sd-play-setup-controller/p/itmba438804030b8?pid=REMH5GGYKSRZMBSU&lid=LSTREMH5GGYKSRZMBSUQXQKWE&marketplace=FLIPKART&store=j9e&srno=b_8_306&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=c3f60ac7-b194-4305-91cb-15a183e046a5.REMH5GGYKSRZMBSU.SEARCH&ppt=browse&ppn=browse&ssid=d510azb7ao0000001755100200968
